,text,score
615,배달 많이 시키면 그나마 쿠폰주는걸로 만족했는데 그 쿠폰마저 20000원이상부터 쓸수있으니.. 다같이 시켜먹는사람들이야 상관없겠지만 혼자 배달시켜먹는 입장에서는 너무하네요,1
616,다 좋은데 타자가 안 써져요 제 핸드폰 문제 아님 저만 그런 거 아님 메뉴 고르다가 지우다고 다시 쓰면 ㅇ리ㅣ런ㄱ식 으로 써져요 다른 분 리뷰에도 있네요,5
617,배달 주문이 편해서 좋은데 갑자기 주문한지 30분이나 지나서 주문이 취소됐어요 점심시간 맞춰서 시켰는데 갑자기 취소돼서 불쾌했어요,3
618,찜한 가게 목록이 100개넘으면 다안보이는게 아쉬워요,4
619,배민앱을 처음쓰는사람입니다 일단 처음쓰는거치고는 괜찮습니다 다만. 1만원 이상부터 주문이 가능하다는게 불쾌합니다 그냥 1만원이하도 주문이 가능하면 좋겠습니다,3
620,이해가 안되는게 있습니다 배달팁이라는게 결국 기름값 아닙니까? 그럼 거리별로 하면 되지 왜 주문 금액차이로 배달팁이 달라지는겁니까? 코로나 시기라서 만나서 결제는 안되면서 결국 가까우면 가서 먹으라는거 아닙니까? 정말 이해가 안됩니다,1
621,최소주문도 만 얼마를 넘어가는데 배달팁도 만원 가까이되네 누굴 호구로 보나...,1
622,가끔식. 음식이 늦을 때도. 있지만 그래도 좋음!!,5
623,자영업자들 그만 괴롭혀요. 포장비는 또 뭐에요 ㅋㅋㅋㅋ 대단하다 진짜 ㅋㅋㅋ 여러분 땡겨요 라는 앱으로 갑시다. 여긴 탈퇴까지 꼭 하셔야해요. 앱 삭제만 하면 안됩니다.,1
624,평소에 잘 됐는데 갑자기 어플이 무슨 수를 써도 안열리네요,1
625,배민1 서비스는 동네 배달 사무실만도 못함. 배달원이 가짜배달하고 사진찍어서 올려도 거르지를 못할거면 배민이 수수료는 왜받냐... 아까운 내시간.. 배고픈건 둘째치고 고객 의심하는게 토나온다. 고객센터 전화했더니 죄송하다고 기계처럼 반복하고 환불하면 됐지 뭘 어떡하냐고 한다. 고객 두시간 시간끌고 니가 확인 못힌거 아니냐며 의심해놓고 환불만 하면 끝임.ㅎㅎㅎㅎㅎ 고객의심하고 불만 해결도 못하는데 고객센터는 왜있나요?,1
626,구미카페로사인동점 에서 아무이유없이 일방적으로 주문취소당했네요 손님한테막말은기본이고 전화끊고 ㅎㅎ 배민잘못은아니지만 가게신고에대한 개선이필요한거 같습니다,1
627,제가 아직 어리기도 하고 카드를 안 쓰는 주의라 어머니껄 전엔 썼는데 해제 되었길래 등록 하려 했어요 근데 자기인증을 하라길래 제거로 자기인증을 해버려서 부모님 명의로 된 카드를 등록 못 하게 되었습니다.. 이거 다시는 등록 못 하려나요.... 이거 빼곤 다 좋습니다,4
628,상담원이 너무 기계적이에요 음식이 안와서 안왓다고 보낸건데 해결해줄 생각은 안하고 가게에서는 이랫다는데 확인해달라 확인햇는데 문앞에없다 가게사장은 주소에 맞게 뒀다더라만 반복하면서 배고픈데 계속 반복되는 대답만하네요 상담이 왜있는건지,1
629,등급쿠폰 2만원부터 된거 겨우 참고 쓰다가 이제 더는 배민안쓸래요 토쓰결제도 안되고 옵션에 배달비 낮은순 검색해도 5000~1000원 되있는곳이 맨위에 뜨는 쓸모없는 기능쓰기도 싫고 보고싶은 메뉴 리뷰도 내려서 겨우찾는것도 힘드네요,1
630,마이배민에서 굳이 닉네임 노출은 필요없다고 보여집니다//페이충전 모자른만큼 충전하지말고 5만원만 하면되는데 모자른만큼 충전하고 또 5만원 자동충전되네요 리뷰에 쓰레기줄일수 있다고 쓰려는데 글자자체를 못적게하네요 사는곳이랑 사무실이 전혀 다른 구역이라 찜한 순서대로만떠서 불편해요 주소지가 다르면 구역마다 주소지위주로 찜이랑 배달이 다르게 이름순으로 떴으면 좋겠어요 주문많이한 순으로뜨면 더 좋구요 다른 사람이 뭐가 맛있다해서 찜만해놓고 다음에 주문하려면 어느 집인지 일일이 들어갔다 나와야되서 힘들어요 이름에 면이라 적혀있어서 면만팔고 밥집아닌줄알고 한참 찾다가 없어서 들어가니 찾던게 있었어요 찜해놓은 곳에서 메뉴만으로 찾을수 있었으면 좋겠어요///////리뷰에서 메뉴별로만 찾아서도 볼수있게 해주세요 가게내에서도 메뉴가 많은데 내가 먹고싶은 음식이 다른사람들은 어떻게 평가했는지 궁금해서 찾아봤지만 한참을 내려봐도 찾을수가 없네요 돋보기있어서 이름쳐봐도 주문메뉴만 나오고 리뷰는 못찾아요,3
631,스테이크를 검색했는데 검색 결과에 함박 함버그가 나오는 최고의 검색엔진을 가진 대한민국 1등 배달어플,1
632,회원가입 자체가 자꾸 불가하다고 뜹니다 아침부터 기분이 좋지만은 않습니다.,1
633,하 씨.. 만나서 결제 왜 사라졌죠? 다시 재개하지 못해요?? 이딴식으로 매출 줄어드는건 아시는지 ?,1
634,배달앱을 쓰니까 편하긴 하네요 근데 전부터 궁금했는데 리뷰 쓰는 기간을 왜 7일에서 3일로 줄이셨나요? 7일이 더 편해서...,5
635,휴대폰 인증 문자가 몇번을 다시해도 안와서 아무것도 못함,1
636,만나서 카드결제가 로그인을 해야 한다고 하네여 그래서 했는데 인증번호가 안오고 몇시간 동안 해봐도 안돼요 차라리 로그인을 안해도 될때가 가장 좋았요,1
637,오늘 수원에 달려라 짜장 가게에서 음식 시켜먹었습니다. 메뉴에 짜장2 탕수육 군만두4P 셋트로 구성된 상품을 주문하여 시켜먹었는데요. 군만두2P만 왔더군요. 하여 리뷰도 소비자 기만하는거냐고 불만을 얘기하고 별점 1점 드렸습니다. 그랬더니 사장님이 마치 서비스인데 못드렸습니다라고 답변 주시던군요. 해서 저도 답변을 달아 들였습니다. 메뉴에 분명히 군만드4P 기재하시고 셋트메뉴 인것마냥 파시면서 서비스 못드렸습니다라고 하시는게 참 대단하시네요라고요.. 그랬더니 글 이의 신청해서 해당 글과 별점을 30일 정지 처분 하시던군요. 배달의 민족 관리자 분들 이게 맞는 장사 방법이고 맞는 시스템인지? 세트 구성품이 부족해서 부족 하다고 불만하고 평가 했는데 해당글을 삭제하다니? 그럼 저기 수많은 별점 5.0에대해서 신뢰가 된다고 생각하시는지? 원하시면 배달 받은시간 사진 찍은 시간 공유 가능하며 배달 받은 즉시 찍은 사진임을 말씀 드립니다. 음식 가지고 장난치는 가게는 벌을 받는게 맞습니다.,1
638,진짜 음식에 문제생기면 칼같이 해결해줌 상담도 퀵으로돼서 간편한듯,5
639,빨리 받고싶어서 배민1으로 시켜도 늦게오네요; 그래도 저번엔 양해구하는 문자라도 보내더니 이번엔 말도없이 배달소요시간만 몰래 증가시켜놔서 열받아서 리뷰씁니다 ㅋㅋ,2
640,"배달시간 적혀있는거 맞춰서 주문하면 자주 10, 20분 추가되는데 왜 이러죠? 식사시간은 한정되어 있는데 자꾸 이러면 어떡합니까",1
641,특정 서비스를 사용자가 사용하게 만들기 위해 강요하거나 압박하거나 선택지 자체를 없애버리는 혐오스러운 앱. 쓰쓰쓰 수준. 쓰레기 서비스를 사용하기 위해 쓰레기 기능을 사용하게 만드는 쓰레기 같은 앱. 대체재가 매우 필요.,1
642,지인한테 선물받고 회원가입을하는데 인증번호받기를 시도했더니 문자로 본인확인시도만 뜨고 인증번호가 안뜨네요?,1
643,리뷰이벤트 기간좀 늘려주세요. 제품 받음 확인창을 만들어주던지. 물건받고 사진찍고 리뷰적을려고 하면 배달중 떠있어서 못적고 적어도 내배달 내가 시켜서 받아서 적는 리뷰인데 왜 기간이 있는지 모르겠네요?,1
644,배달1좀 메뉴에서 빼주세요. 배달비가격보면 열받네요..,1
645,마음에 안드는 업체는 아예 노출안되게 카톡처럼 차단하는 기능 있었으면 좋겠어요,1
646,어느 순간 되게 늦게 켜지거나 안켜짐,1
647,잘쓰고있어요 근데 리뷰관리에서 사장님에게 보이기 한번 체크한거는 수정이 불가하네요. 전체공개로 바꿀수있도록 개선해주셨음 좋겠어요,4
648,폰 바꾸고 페이스북으로 로그인.. 오류납니다. 이메일을 가져오지 못한다는데.. 페북쪽에서 권한 지워주고 다시해도 안되네요,3
649,업데이트 전에는 결제 수단이 이전에 결제했던 걸로 저장이 되었는데 지금은 항상 신용/체크카드로 설장됩니다. 기능 다시.돌려주세요,2
650,어휴 개발자가 몇인데 갤럭시 오류를 아직도 못잡아요? 문제가 한둘이 아닌데 업데이트를 삭제하던가 그러지 고집도 오졌다 진짜,1
651,모든 배달 어플이 불편함없이 쓸 수 있다지만 기능 과잉의 시대에 배달의 민족 어플은 그나마 다른 어플에 비해서 깔끔한 편이다.,5
652,일반 배달도 배달시작된건 알 수 있게 해주세요. 계속 준비중에 막대바만 배달완료쪽으로 점점 채워져서 나가보면 안오고 한참지나서 오네요. 매장에서 준비가 늦어서 배달이 늦는건지 단순히 배달이 늦는건지는 알 수 있어야 알아서 준비를 하죠. 준비중이랑 배달완료 사이에 배달 시작 하나만 넣어주세요.,3
653,저는 배달의민족을 정말자주 사용하는사람입니다. 리뷰쪽 개선을해줬음 해서 글을써봅니다 리뷰보기에서 내가원하는(먹고싶은) 메뉴가 이집이 맛이있는지없는지 궁금할때가 많은데요 사람들 리뷰가많다보니 먹고싶은메뉴 리뷰를찾아야하는 불편함이있어요. 내가원하는 그 메뉴만 딱 찾아서 리뷰보기 기능이있었으면 좋겠습니다.,5
654,배민 자주 이용해서 생기는 고객의 이점이 뭐임?ㅋㅋ 쿠폰도 별거 없고 적립포인트도 없고 창렬인 소수의 프렌차이즈쿠폰만 있고ㅋㅋ 여기서 가게만 확인하고 땡겨요에서 시킴(벌써VIP),1
655,배달의민족엄청좋은것같아요!! 동네주변맛집도쉽게알수있고회원가입도쉬워서 너무편리해요!! 배달도빨리오고좋아요!!,5
656,2022.11.02 업데이트 후로 앱 화면전환이 매끄럽지 못합니다. 짜증이 일 정도로요. 다운그레이드하고싶습니다.,3
657,아니 시간은 이해하겠는데 취소는 좀 되게 해주세요.. 1시간 20분 걸려서 올림픽 끝나고 올거면 받지 마시던가 취소가 되게 하시던가 채팅상담은 보지도 계속 보내도 보지도 않고 이거 때문에 월드컵도 못 보고 있습니다,1
658,앞으로는 식당들이 배달팁을 [0~3000원] 이런식으로 올리지 못하게 정확히 2500원이면 [2500원] 이렇게 올리도록 규정을 바꿔주세요. 필터로 1000원 식당만 나오도록 했는데 말만 0~3500원이고 매일 시키면 3500원배달팁 식당이 어딜봐서 필터에 의한 배달팁 1000원 이하 식당인가요. 규정 바꿔서 업데이트 해주세요,2
659,언제가부터 검색창에 검색이 안되네요 지우고 다시 깔기를 몇번하고 캐시 데이터도 지워봤는데 여전히 검색이 안되요 이유가 뭔가요?,3
660,주로 배달이 늦는게 문제인데 지들은 쏙 빠지고 가게랑 손님만 싸우게 해놨네. 평점도 가게한테만 달 수 있게 해놓고 어느순간 지들 ㅗ객센터도 연락하기 힘들게 해놨네. 그래서 여기다 평점주러 왔다. 1점 먹어라.,1
661,토스로 결제하는 유저인데 언제부턴가 마지막 결제한 수단이 유지되지 않고 항상 신용카드로 선택되어 있어요 확인 부탁합니다,5
662,절대 배민 1 으로 주문 하지 마세요. 배달비는 비싸고 라이더 올때까지 조리도 안하고 엉망입니다 채팅도 안되고 전화도 안됩니다. 문 닫을때가 된 듯 합니다.,1
663,아니 월드컵 때문에 주문 많은거는 이해하는데 주문내역은 왜 안나옵니까? 가게 전화도 안받고 주문내역 안떠서 취소도 못하고 4시간 기다렸는데 감감무소식임 배달의 민족 책임지고 보상하세요 가게 4시간만에 연락되서 리뷰남깁니다 배민 오류때문에 가게에서 접수도 안받았는데 자동취소도 안되고 또 가게에서는 바빠서 손님 전화도 다 거절하고 정확히 4시간 반 기다렸네요 이거는 시스템 오류난 배민잘못입니까? 바빠서 손님 전화안받은 가게 잘못입니까? 환불조치 바로 해주시고 보상건도 바로 내놓으세요,1
664,로그인x 일시적오류 뜸 고객센터문의 초기화 재설치 다해봄 상담사 연결 2번 진행 영상보내돌라 해서 촬영까지해서 보내줬는데 피드백 없음 3주째 개선의지 없음.,1
665,리뷰 달수있는 기간이 너무 짧음 배달받고나서 리뷰달려고하면 아직 배달중으로 떠서 못달고 나중에 달려고하면 항상 시간이 지나있음,4
666,새로운휴대폰으로 배민을로그인했더니 원래 떴어야할 가게들이 안뜹니다 마찬가지로 원래는 더많이 있어야되는데 가게들이 3~10개정도만 뜨는데 불편하네요ㅠ,1
